F1_ID,Match_ID,Exact_ID,Close_ID,No_Match_DF1,No_Match_DF2,Name_Match,Dates_Match,F2_Match
waylon-kennell,Waylon-Kennell-1212,,"Eric Lawson Strikeforce: Shamrock vs Diaz 2009-04-11
",,,1.0,1,1.0
mark-kerr-the-smashing-machine,Mark-Kerr-450,,"Oleg Taktarov YAMMA Pit Fighting 2008-04-11
",,,1.0,1,1.0
will-kerr,Will-Kerr-1655,"Danny Castillo WEC 53 2010-12-16
","Danny Castillo WEC 53 2010-12-16
Kamal Shalorus WEC 44: Brown vs Aldo 2009-11-18
",,,1.0,1,1.0
ron-keslar,Ron-Keslar-1930,,"Chris Cope Strikeforce: Fedor vs. Werdum 2010-06-26
",,,1.0,1,1.0
20147-rustam-khabilov,Rustam-Khabilov-3615,,"Vinc Pichel UFC: The Ultimate Fighter 16 Finale 2012-12-15
",,,1.0,1,0.99
25001-bharat-khandare-daring,Bharat-Khandare-7727,,"Yadong Song UFC Fight Night 122: Bisping vs. Gastelum 2017-11-25
",,,1.0,1,1.0
36969-pannie-kianzad,Pannie-Kianzad-5306,,"Eeva Siiskonen Cage Warriors 74: Dalby vs. Bahari 2014-11-15
",,,1.0,1,1.0
jeremy-kimball,Jeremy-Kimball-2629,"Chidi Njokuani RFA 7: Thatch vs. Rhodes 2013-03-22
","Keith Berry Bellator Fighting Championship 97: Chandler vs. Rickels 2013-07-31
",,,1.0,1,0.98
rob-kimmons-the-rosedale-reaper,Rob-Kimmons-778,"Chuck Parmelee Shark Fights 19 2011-09-10
","Chuck Parmelee Shark Fights 19 2011-09-10
Rob Yundt UFC: The Ultimate Fighter 7 Finale 2008-06-21
",,,1.0,1,1.0
11144-dustin-kimura,Dustin-Kimura-3821,,"Chico Camus UFC 156: Aldo vs. Edgar 2013-02-02
",,,1.0,1,1.0
taiei-kin-kin-chan,Taiei-Kin-322,,"Zelg Galesic K-1 Heros Korea 2007-10-28
",,,1.0,1,0.93
27068-mike-king,Mike-King-4087,,"Oscar Delgado Championship Fighting Alliance 11: Kyle vs. Wiuff II 2013-05-24
",,,1.0,1,1.0
19215-jason-knight,Jason-Knight-5868,,"Musa Khamanaev Titan FC 35: Healy vs. Hawn 2015-09-19
",,,1.0,1,0.99
erik-koch-new-breed,Erik-Koch-1464,,"Jameel Massough WEC 45: Cerrone vs Ratcliff 2009-12-19
",,,1.0,1,0.99
shingo-kohara,Shingo-Kohara-1177,,"Jeremy Tavares Strikeforce: Shamrock vs Diaz 2009-04-11
",,,1.0,1,1.0
brad-kohler,Brad-Kohler-1802,,"Travis Fulton Evolution II: Mayhem In Minneapolis 2010-04-24
",,,1.0,1,1.0
john-kolosci,John-Kolosci-410,,"Matt Arroyo UFC: The Ultimate Fighter 6 Finale 2007-12-08
",,,1.0,1,1.0
35968-karolina-kowalkiewicz,Karolina-Kowalkiewicz-3745,,"Paulina Bonkowska KSW 21: Final Resolution 2012-12-01
",,,1.0,1,0.93
pascal-krauss-panzer,Pascal-Krauss-2101,,"Mark Scanlon UFC 122: Marquardt vs. Okami 2010-11-13
",,,1.0,1,1.0
21567-leo-kuntz,Leo-Kuntz-5542,,"Islam Makhachev UFC 187: Johnson vs. Cormier 2015-05-23
",,,1.0,1,1.0
lina-kvokov,Lina-Kvokov-932,,"Kim Couture Strikeforce: Destruction 2008-11-21
",,,1.0,1,1.0
kaleo-kwan-leo-boy,Kaleo-Kwan-747,,"Mike Aina EliteXC: Return Of The King 2008-06-14
",,,1.0,1,1.0
mike-kyle-mak,Mike-Kyle-449,"Daniel Gallemore PFL: Fight Night 2017-11-02
","Daniel Gallemore PFL: Fight Night 2017-11-02
Wayne Cole Strikeforce: Shamrock vs Le 2008-03-29
",,"Ron Humphrey Strikeforce Challengers 9 2010-07-23
",1.0,1,0.95
josh-laberge,Josh-Laberge-1852,,"Dan Bonnell Bellator Fighting Championships 17 2010-05-06
",,,1.0,1,1.0
45561-aspen-ladd,Aspen-Ladd-5464,,"Ana Carolina Vidal Invicta FC 11: Cyborg vs. Tweet 2015-02-27
",,,1.0,1,0.93
14786-noad-lahat,Noad-Lahat-4737,,"Godofredo Pepey UFC Fight Night 38: Shogun vs. Henderson 2014-03-23
",,"Scott Cleve Bellator 164: Koreshkov vs. Lima 2016-11-11
",1.0,1,0.99
jason-lambert-the-punisher,Jason-Lambert-140,,"Wilson Gouveia UFC 80: Rapid Fire 2008-01-19
",,,1.0,1,0.98
jeremy-lang-the-landlord,Jeremy-Lang-726,,"Tim McKenzie WEC 34: Faber vs Pulver 2008-06-01
",,,1.0,1,1.0
52612-taylor-lapilus,Taylor-Lapilus-5164,,"Rocky Lee UFC Fight Night 64: Gonzaga vs. Cro Cop II 2015-04-11
",,,1.0,1,0.96
22241-chad-laprise,Chad-Laprise-3267,,"Josh Taveirne Bellator Fighting Championship 64 2012-04-06
",,,1.0,1,0.96
anthony-lapsley-the-recipe,Anthony-Lapsley-293,,"Drew Fickett HDNet Fights 1 2007-10-13
",,"Mark Miller Adrenaline MMA 1 2008-06-14
",1.0,1,1.0
bobby-lashley-the-dominator,Bobby-Lashley-1047,"Karl Knothe Shark Fights 21 2011-11-11
","Karl Knothe Shark Fights 21 2011-11-11
Jason Guida Square Ring Promotions: March Badness 2009-03-21
",,,1.0,1,1.0
ilir-latifi,Ilir-Latifi-2628,,"Emanuel Newton Shark Fights 17: Horwich vs. Rosholt 2011-07-15
",,,1.0,1,0.99
54740-jinel-lausa,Jenel-Lausa-6665,,"Yao Zhikui UFC Fight Night 101: Whittaker vs. Brunson 2016-11-26
",,,1.0,1,1.0
eric-lawson,Eric-Lawson-917,,"Waylon Kennell Strikeforce: Shamrock vs Diaz 2009-04-11
",,,1.0,1,0.99
cung-le,Cung-Le-353,,"Sam Morgan Strikeforce: Four Men Enter One Man Survives 2007-11-16
",,,1.0,1,1.0
jerome-lebanner-geronimo,Jerome-Le-Banner-7615,,"Roque Martinez Rizin FF 7: World Grand Prix Opening Round Part 2 2017-10-15
",,,0.84,1,1.0
36478-mickael-lebout,Mickael-Lebout-5590,,"Sergio Moraes UFC Fight Night 64: Gonzaga vs. Cro Cop II 2015-04-11
",,,1.0,1,0.98
16360-justin-ledet,Justin-Ledet-3489,,"Brice Ritani-Coe Legacy FC 55: Ledet vs. Ritani-Coe 2016-05-13
",,,1.0,1,0.87
47916-andrea-lee,Andrea-Lee-5260,"Heather Bassett LFA 4: Aguilar vs. Jackson 2017-02-17
","Heather Bassett LFA 4: Aguilar vs. Jackson 2017-02-17
Shannon Sinn Invicta FC 9: Honchak vs. Hashi 2014-11-01
",,,1.0,1,1.0
imani-lee,Imani-Lee-1909,,"Ikuhisa Minowa DREAM 14 2010-05-29
",,,1.0,1,1.0
23860-kevin-lee,Kevin-Lee-4643,,"Al Iaquinta UFC 169: Barao vs. Faber 2014-02-01
",,,1.0,1,1.0
thales-leites,Thales-Leites-67,,"Floyd Sword UFC: The Ultimate Fighter 5 Finale 2007-06-23
",,"Jeremy Horn Superior Challenge 7: Rise of Champions 2011-04-30
",1.0,1,0.97
jesse-lennox-the-ox,Jesse-Lennox-974,,"Ryan Williams Adrenaline MMA 2 2008-12-11
",,,1.0,1,1.0
nik-lentz-the-carnie,Nik-Lentz-1542,"Evan Dunham UFC on FOX 2 2012-01-28
","Evan Dunham UFC on FOX 2 2012-01-28
Rafaello Oliveira UFC 103: Franklin vs Belfort 2009-09-19
",,,1.0,1,0.97
anthony-leone,Anthony-Leone-1932,,"Renan Barao WEC 49: Varner vs. Shalorus 2010-06-20
",,,1.0,1,0.99
16364-lukasz-les,Lukasz-Les-2742,"Nah-Shon Burrell Strikeforce Challengers 18 2011-08-12
",,,,1.0,1,1.0
frank-lester-the-tank,Frank-Lester-1438,,"Nick Osipczak UFC: The Ultimate Fighter 9 Finale 2009-06-20
",,,1.0,1,1.0
71668-leah-letson-nidas,Leah-Letson-6949,,"Elizabeth Phillips Invicta FC 21: Anderson vs. Tweet 2017-01-14
",,,1.0,1,0.99
49806-bevon-lewis,Bevon-Lewis-7459,,"Elias Urbina Dana White's Contender Series 8 2017-08-29
",,,1.0,1,1.0
14023-derrick-lewis-the-black-beast,Derek-Lewis-2525,,"Thiago Santos Bellator Fighting Championship 45 2011-05-21
",,,0.83,1,1.0
jess-liaudin-joker,Jess-Liaudin-136,,"Anthony Torres UFC 75: Champion vs Champion 2007-09-08
",,,1.0,1,0.93
scott-lighty-lights-out,Scott-Lighty-870,,"Jamiah Williamson ShoXC: Elite Challenger Series 2008-09-26
",,,1.0,1,1.0
chris-liguori-the-story,Chris-Liguori-715,,"Jim Bova EliteXC: Primetime 2008-05-31
",,"Eduard Guedes Bellator Fighting Championship 33 2010-10-21
",1.0,1,0.98
donnie-liles,Donnie-Liles-327,,"Jay Hieron IFL: Grand Prix Semifinals 2007-11-03
",,,1.0,1,1.0
dhiego-lima,Dhiego-Lima-2200,,"Bill Fraser MFC 27: Breaking Point 2010-11-12
",,,1.0,1,0.99
12500-jake-lindsey,Jake-Lindsey-3340,,"Jordan Johnson Titan Fighting Championship 23: Fight For The Troops 2012-06-15
",,,1.0,1,0.98
15880-john-lineker,John-Lineker-3124,,"Louis Gaudinot UFC on FOX 3: Diaz vs. Miller 2012-05-05
",,,1.0,1,0.96
lucio-linhares-spartan,Lucio-Linhares-1457,"Logan Clark Fight Festival 33 2013-10-05
Kyle Baker Cage Warriors Fight Night 4 2012-03-16
","Logan Clark Fight Festival 33 2013-10-05
Kyle Baker Cage Warriors Fight Night 4 2012-03-16
Mikhail Zayats M-1 Global: Breakthrough 2009-08-28
",,,1.0,1,1.0
57056-ariane-lipski,Ariane-Lipski-6053,,"Katarzyna Lubonska KSW 33: Materla vs. Khalidov 2015-11-28
",,,1.0,1,0.98
wesley-little-pitbull,Wesley-Little-2211,"Jacob Noe Strikeforce Challengers 12 2010-11-19
",,,,1.0,1,1.0
abner-lloveras,Abner-Lloveras-6087,,"Chris Gruetzemacher UFC: The Ultimate Fighter 22 Finale: Edgar vs. Mendes 2015-12-11
",,,1.0,1,1.0
13910-Artem-Lobov,Artem-Lobov-3540,"Mavledin Khaybulaev Cage Warriors Fight Night 7 2012-09-01
","Alex Enlund Cage Warriors 65: Maguire vs. Rogers 2014-03-01
",,,1.0,1,0.95
david-loiseau-the-crow,David-Loiseau-457,,"Ed Herman UFC 97: Redemption 2009-04-18
",,,1.0,1,1.0
hector-lombard-shango,Hector-Lombard-289,,"Virgil Lozano Bellator Fighting Championship 3 + 4 2009-04-17
",,"Joe Doerksen CFC 16 2011-03-25
",1.0,1,1.0
rocky-long,Rocky-Long-2059,,"Vinicius Magalhaes Strikeforce: Houston 2010-08-21
",,,1.0,1,0.99
thomas-longacre-thunder-kick,Thomas-Longacre-1548,,"Travis Calanoc Strikeforce Challengers: Kennedy vs Cummings 2009-09-25
",,,1.0,1,1.0
17142-dileno-lopes,Dileno-Lopes-5721,,"Reginaldo Vieira UFC 190: Rousey vs. Correia 2015-08-01
",,,1.0,1,1.0
lucas-lopes,Lucas-Lopes-1300,,"Scott Ventimiglia Strikeforce: Shields vs Lawler 2009-06-06
",,,1.0,1,1.0
47476-benito-lopez-golden-boy,Benito-Lopez-4805,,"Oscar Ramirez Bellator Fighting Championship 115: Minakov vs. Kongo 2014-04-04
",,,1.0,1,1.0
ivan-lopez-nino-demoledor,Ivan-Lopez-1172,,"Dominick Cruz WEC 40: Torres vs Mizugaki 2009-04-05
",,,1.0,1,1.0
48122-matt-lopez,Matt-Lopez-5574,,"Devin Turner RFA 25: Lawrence vs. Toomer 2015-04-10
",,,0.87,1,1.0
nate-loughran,Nate-Loughran-794,,"Johnny Rees UFC Fight Night 14: Silva vs Irvin 2008-07-19
",,,1.0,1,1.0
ian-loveland-the-barn-owl,Ian-Loveland-533,,"Dennis Davis IFL: Las Vegas 2008-02-29
",,,1.0,1,1.0
matt-lucas-luke-duke,Matt-Lucas-2869,,"Aaron Rosa UFC On FOX 1: Velasquez vs. Dos Santos 2011-11-12
",,,1.0,1,1.0
56182-ricardo-ramos-carcacinha,Ricardo-Lucas-Ramos-5911,,"Cody Walker Legacy FC 46: Peterson vs. Rivera 2015-10-02
",,,1.0,1,0.94
duane-ludwig-bang,Duane-Ludwig-509,,"Takanori Gomi WVR Sengoku: First Battle 2008-03-05
",,,1.0,1,1.0
mike-lullo,Mike-Lullo-2207,,"Edson Barboza UFC 123: Rampage vs. Machida 2010-11-20
",,,1.0,1,0.93
16651-vicente-luque,Vicente-Luque-5744,,"Mike Graves UFC: The Ultimate Fighter 21 Finale: Ellenberger vs. Thompson 2015-07-12
",,,1.0,1,1.0
82229-veronica-macedo,Veronica-Macedo-6622,,"Ashlee Evans-Smith UFC Fight Night 93: Arlovski vs. Barnett 2016-09-03
",,,1.0,1,1.0
reza-madadi,Reza-Madadi-2131,,"Carlo Prater Superior Challenge 6: Lion's Den 2010-10-29
",,"Rich Clementi Superior Challenge 7: Rise of Champions 2011-04-30
",1.0,1,0.99
17923-don-madge-magic-man,Don-Madge-8190,,"Te Edwards UFC Fight Night 138: Volkan vs. Smith 2018-10-27
",,,1.0,1,1.0
ryan-madigan-the-lion,Ryan-Madigan-1061,,"Tamdan McCrory UFC 96: Jackson vs Jardine 2009-03-07
",,,1.0,1,1.0
29348-leonardo-texeira-macarrao,Leonardo-Mafra-5011,,"Rick Story UFC Fight Night 45: Cerrone vs. Miller 2014-07-16
",,,1.0,1,1.0
8947-bernardo-magalhaes-trekko,Bernardo-Magalhaes-3098,,"Tim Means UFC on FUEL TV 1: Ellenberger vs. Sanchez 2012-02-15
",,,0.97,1,1.0
19696-caio-magalhaes-hellboy,Caio-Magalhaes-3081,,"Buddy Roberts UFC on FX 3: Johnson vs. McCall 2012-06-08
",,,0.96,1,0.99
vinicius-magalhaes-draculino,Vinicius-Magalhaes-986,,"Rocky Long Strikeforce: Houston 2010-08-21
",,,0.97,1,1.0
angela-magana,Angela-Magana-2011,,"Stephanie Eggink XFC 25: Boiling Point 2013-09-06
",,,1.0,1,1.0
25817-ruslan-magomedov,Ruslan-Magomedov-4879,,"Viktor Pesta UFC Fight Night 41: Munoz vs. Mousasi 2014-05-31
",,,1.0,1,0.97
bill-mahood-the-butcher,Bill-Mahood-276,,"Bobby Southworth Strikeforce At The Mansion 2007-09-29
",,,1.0,1,1.0
19813-jennifer-maia,Jennifer-Maia-3198,"Sheila Gaff Cage Warriors Fight Night 4 2012-03-16
","Zoila Frausto Gurgel Invicta FC 5: Penne vs. Waterson 2013-04-05
",,,1.0,1,0.96
43585-levan-makashvili,Levan-Makashvili-5499,,"Mark Eddiva UFC Fight Night 66: Edgar vs. Faber 2015-05-16
",,,1.0,1,1.0
john-makdessi-the-bull,John-Makdessi-2163,,"Pat Audinwood UFC 124: St-Pierre vs. Koscheck II 2010-12-11
",,,1.0,1,1.0
melchor-manibusan-barracuda,Melchor-Manibusan-1597,,"Tatsuya Kawajiri DREAM 11 2009-10-06
",,,1.0,1,1.0
jon-manley,Jon-Manley-3806,,"Neil Magny UFC 157: Rousey vs. Carmouche 2013-02-23
",,,0.8,1,0.94
chris-manuel,Chris-Manuel-568,"Kenji Osawa WEC 33 2008-03-26
","Hatsu Hioki WVR Sengoku: Seventh Battle 2009-03-20
",,,1.0,1,1.0
53906-juan-puig-fenix,Juan-Manuel-Puig-5003,,"Adriano Martins UFC: The Ultimate Fighter 19 Finale 2014-07-06
",,,1.0,1,1.0
jimi-manuwa-the-poster-boy,Jimi-Manuwa-3074,,"Antony Rea BAMMA 8: Manuwa vs. Rea 2011-12-10
",,,1.0,1,0.99
cristiano-marcello,Cristiano-Marcello-183,,"Hector Munoz Art Of War 3: USA vs Brazil 2007-09-01
",,,1.0,1,1.0
7788-ronny-jason,Rony-Mariano-Bezerra-3405,,"Godofredo Castro UFC 147: Silva vs. Franklin II 2012-06-23
",,,1.0,1,0.88
20984-randa-markos,Randa-Markos-5387,,"Jessica Penne UFC: The Ultimate Fighter 20 Finale 2014-12-12
",,,1.0,1,1.0
13657-rodolfo-marques,Rodolfo-Marques-2711,,"Yusup Saadulaev DREAM 17: World Bantamweight GP 2011-09-24
",,,1.0,1,1.0
29696-julian-marquez,Julian-Marquez-5998,,"Chris Harris Bellator 150: Kongo vs. Queiroz 2016-02-26
",,,1.0,1,1.0
16561-jack-marshman,Jack-Marshman-2755,"Tom Watson BAMMA 9 2012-03-24
Carl Noon BAMMA 7 2011-09-10
","Abu Azaitar Cage Warriors Fight Night 10: Azaitar vs. Marshman 2014-03-28
",,,1.0,1,0.99
terry-martin-dangerous,Terry-Martin-138,,"Chris Leben UFC Fight Night 11: Thomas vs Florian 2007-09-19
",,"Marcus Hicks Nemesis Fighting: MMA Global Invasion 2010-12-13
",1.0,1,0.93
adriano-martins,Adriano-Martins-855,,"Keita Nakamura DREAM 6 2008-09-23
",,,1.0,1,1.0
jorge-masvidal-gamebred,Jorge-Masvidal-99,,"Ryan Healy Strikeforce: Strikeforce At The Dome 2008-02-23
",,"Kj Noons Strikeforce: Diaz vs. Daley 2011-04-09
",1.0,1,0.98
tateki-matsuda,Tateki-Matsuda-1410,,"Bill Jones Global Fight League 3: Live Free And Fight 2009-06-12
",,,1.0,1,1.0
aj-matthews,A-J-Matthews-2057,,"Sean Choice War On The Mainland 2010-08-14
",,,0.96,1,1.0
45260-jake-matthews,Jake-Matthews-4978,,"Dashon Johnson UFC Fight Night 43: Te Huna vs. Marquardt 2014-06-28
",,,1.0,1,1.0
ian-mccall-uncle-creepy,Ian-McCall-224,"Coty Wheeler WEC 30 2007-09-05
","Charlie Valencia WEC 31: Faber vs Curran 2007-12-12
",,"Lopes Dileno Amazon Forest Combat 1 2011-09-14
",1.0,1,0.98
57976-molly-mccann,Molly-McCann-5311,,"Lacey Schuckman Cage Warriors 82: Pimblett vs. Narimani 2017-04-01
",,,1.0,1,1.0
charles-mccarthy-chainsaw,Charles-McCarthy-490,,"Michael Bisping UFC 83: Serra vs St-Pierre 2 2008-04-19
",,,1.0,1,1.0
rob-mccullough-razor,Rob-McCullough-197,"Jamie Varner WEC 32 2008-02-13
Richard Crunkilton WEC 30 2007-09-05
","Kenneth Alexander WEC 34: Faber vs Pulver 2008-06-01
",,,1.0,1,0.99
justin-mccully-the-insane-one,Justin-McCully-209,,"Gabriel Gonzaga UFC 86: Jackson vs Griffin 2008-07-05
",,,1.0,1,1.0
robert-mcdaniel-bubba,Robert-McDaniel-4064,,"Gilbert Smith UFC: The Ultimate Fighter 17 Finale 2013-04-13
",,,1.0,1,1.0
josh-mcdonald,Josh-McDonald-871,,"Steve Gable ShoXC: Elite Challenger Series 2008-09-26
",,,1.0,1,1.0
14607-conor-mcgregor,Conor-McGregor-3147,"Ivan Buchinger Cage Warriors 51 2012-12-31
Dave Hill Cage Warriors 47 2012-06-02
","Ivan Buchinger Cage Warriors 51 2012-12-31
Dave Hill Cage Warriors 47 2012-06-02
Steve Okeeffe Cage Warriors 45: Lloret vs. Brents 2012-02-18
",,,1.0,1,0.98
tim-mckenzie-wrecking-machine,Tim-McKenzie-562,"Steve Cantwell WEC 33 2008-03-26
","Jeremy Lang WEC 34: Faber vs Pulver 2008-06-01
",,,1.0,1,0.84
16904-garreth-mclellan-soldier-boy,Garreth-McLellan-5472,,"Bartosz Fabinski UFC Fight Night 64: Gonzaga vs. Cro Cop II 2015-04-11
",,,1.0,1,0.94
charles-mctorry,Charles-McTorry-2260,"Krishaun Gilmore Strikeforce Challengers 13 2011-01-07
",,,,1.0,1,1.0
3224-tim-means-the-dirty-bird,Tim-Means-3125,,"Bernardo Magalhaes UFC on FUEL TV 1: Ellenberger vs. Sanchez 2012-02-15
",,,1.0,1,0.99
yancy-medeiros-frisson,Yancy-Medeiros-1715,,"Raul Castillo Strikeforce Challengers VI: Kaufman vs. Hashi 2010-02-26
",,,1.0,1,0.98
6018-gerald-meerschaert-the-machine,Gerald-Meerschaert-3628,,"Sergej Juskevic Score Fighting Series 6: Horodecki vs. Cardinal 2012-10-19
",,,1.0,1,1.0
brandon-melendez-the-murderer,Jordan-Mein-2579,,"Marius Zaromskis Score Fighting Series 2011-06-10
",,,0.52,1,0.29
gilbert-melendez-el-nino,Gilbert-Melendez-278,,"Tetsuji Kato Strikeforce At The Mansion 2007-09-29
",,"Mitsuhiro Ishida M-1 Global: Yarennoka! 2007-12-30
",1.0,1,1.0
antonio-mendes-samuray,Antonio-Mendes-610,,"Thiago Silva UFC 84: Ill Will 2008-05-24
",,,1.0,1,1.0
71792-augusto-mendes-tanquinho,Augusto-Mendes-5296,,"Richard Delfin Legacy FC 37: Pineda vs. Garcia 2014-11-14
",,,1.0,1,1.0
ivan-menjivar-pride-of-el-salvador,Ivan-Menjivar-2187,"Brad Pickett WEC 53 2010-12-16
","Charlie Valencia UFC 129: St-Pierre vs. Shields 2011-04-30
",,,1.0,1,1.0
buck-meredith,Buck-Meredith-1158,,"Luke Rockhold Strikeforce: Shamrock vs Diaz 2009-04-11
",,,1.0,1,1.0
jeremiah-metcalf,Jeremiah-Metcalf-780,,"Raymond Daniels Strikeforce: Melendez vs Thomson 2008-06-27
",,,1.0,1,1.0
24602-joe-meunier,Jonathan-Meunier-6502,,"Colby Covington UFC Fight Night 89: MacDonald vs. Thompson 2016-06-18
",,,1.0,1,1.0
7989-yaotzin-meza,Yaotzin-Meza-3775,,"Chad Mendes UFC on FX 6: Sotiropoulos vs. Pearson 2012-12-14
",,,1.0,1,1.0
35899-david-michaud,David-Michaud-4906,,"Jingliang Li UFC 173: Barao vs. Dillashaw 2014-05-24
",,,1.0,1,1.0
chris-mickle-mad-dog,Chris-Mickle-1069,,"Jose Aldo WEC 39: Brown vs Garcia 2009-03-01
",,,1.0,1,0.94
4430-bojan-mihajlovic,Bojan-Mihajlovic-6191,,"Francis Ngannou UFC on FOX 20: Holm vs. Shevchenko 2016-07-23
",,,0.94,1,0.97
billy-miles,Billy-Miles-406,,"George Sotiropoulos UFC: The Ultimate Fighter 6 Finale 2007-12-08
",,,1.0,1,1.0
pat-miletich-the-croation-sensation,Pat-Miletich-931,,"Thomas Denny Adrenaline MMA 2 2008-12-11
",,,0.86,1,1.0
52092-curtis-millender,Curtis-Millender-5374,,"Brennan Ward Bellator 134: Newton vs. McGeary 2015-02-27
",,,1.0,1,1.0
che-mills,Che-Mills-1792,,"Yuya Shirai ASTRA 2010-04-25
",,,1.0,1,0.99
17191-adam-milstead-the-prototype,Adam-Milstead-6302,,"Chris Delarocha UFC Fight Night 88: Almeida vs. Garbrandt 2016-05-29
",,,1.0,1,0.98
17041-alberto-mina,Alberto-Mina-4701,,"Shinsho Anzai UFC Fight Night 48: Bisping vs. Le 2014-08-23
",,,1.0,1,1.0
stipe-miocic,Stipe-Miocic-1869,,"Paul Barry Moosin: Gods Of Martial Arts 2010-05-21
",,,1.0,1,0.98
mario-miranda,Mario-Miranda-1743,,"Gerald Harris UFC Fight Night 21: Florian vs. Gomi 2010-03-31
",,,1.0,1,1.0
11126-vitor-miranda,Vitor-Miranda-1480,,"Fabio Maldonado Bitetti Combat 4 2009-09-12
",,,1.0,1,0.98
roxanne-modafferi-the-happy-warrior,Roxanne-Modafferi-1646,"Tara Larosa Invicta FC 8 2014-09-06
","Tara Larosa Invicta FC 8 2014-09-06
Marloes Coenen Strikeforce: Fedor vs Rogers 2009-11-07
",,"Rosi Sexton Cage Warriors 40 2011-02-26
Sarah Kaufman Strikeforce Challengers 9 2010-07-23
",1.0,1,0.98
nate-mohr,Nate-Mohr-16,,"Manny Gamburyan UFC 79: Nemesis 2007-12-29
",,,1.0,1,1.0
29744-ashkan-mokhtaran,Ashkan-Mokhtarian-7103,,"John Moraga UFC Fight Night 110: Lewis vs. Hunt 2017-06-10
",,,1.0,1,1.0
60742-suman-mokhtarian,Suman-Mokhtarian-8747,,"Sodiq Yusuff UFC Fight Night 142: Dos Santos vs. Tuivasa 2018-12-01
",,,1.0,1,1.0
jeff-monson-the-snowman,Jeff-Monson-175,,"Pedro Rizzo Art Of War 3: USA vs Brazil 2007-09-01
",,"Travis Fulton Thunder Promotions: Alabama Pride 2009-12-12
Glover Teixeira Bitetti Combat 5 2009-12-12
",0.88,1,0.93
darrell-montague-the-mongoose,Darrell-Montague-2298,,"Ulysses Gomez Tachi Palace Fights 8: All Or Nothing 2011-02-18
",,,1.0,1,1.0
4420-erik-montano,Erick-Montano-5985,,"Enrique Marin UFC Fight Night 78: Magny vs. Gastelum 2015-11-21
",,,0.96,1,0.99
78912-nicco-montano,Nicco-Montano-7777,,"Roxanne Modafferi UFC: The Ultimate Fighter 26 Finale 2017-12-01
",,,0.96,1,1.0
11579-steve-montgomery,Steve-Montgomery-5070,,"Rakim Cleveland Titan FC 29: Ricci vs. Sotiropoulos 2014-08-22
",,,1.0,1,1.0
21309-james-moontasri,James-Moontasri-4294,,"R.J. Clifford RFA 9: Curran vs. Munhoz 2013-08-16
",,,1.0,1,0.92
nate-moore,Nate-Moore-1654,,"Louis Taylor Strikeforce: Fedor vs Rogers 2009-11-07
",,"Tarec Saffiedine Strikeforce Challengers VIII 2010-05-21
",1.0,1,0.94
14588-marlon-moraes,Marlon-Moraes-3248,,"Jarrod Card XFC 17: Apocalypse 2012-04-13
",,,1.0,1,0.99
12848-john-moraga,Sheymon-Moraes-5362,,"Gabriel Solorio WSOF 16: Palhares vs. Fitch 2014-12-13
",,,0.32,1,0.44
64619-albert-morales,Albert-Morales-5424,,"Fabian Gonzalez Bellator 132: Freire vs. Straus 2015-01-16
",,,1.0,1,1.0
70997-leonardo-morales-chimmy,Leonardo-Morales-5291,,"Yair Rodriguez UFC 180: Werdum vs. Hunt 2014-11-15
",,,1.0,1,0.83
91401-vince-morales,Vince-Morales-6316,,"Hamilton Ash Bellator 155: Carvalho vs. Manhoef 2016-05-20
",,,1.0,1,1.0
20868-sarah-moras,Sarah-Moras-3354,"Raquel Pennington Invicta FC 2 2012-07-28
","Alexis Dufresne UFC: The Ultimate Fighter 19 Finale 2014-07-06
",,,1.0,1,0.99
christian-morecraft,Christian-Morecraft-1944,,"Stefan Struve UFC 117: Silva vs. Sonnen 2010-08-07
",,,1.0,1,1.0
40853-richarson-moreira-rick-monstro,Richardson-Moreira-4925,,"Marcos Rogerio De Lima UFC: The Ultimate Fighter Brazil 3 Finale 2014-05-31
",,,1.0,1,0.97
56249-larissa-pacheco,Larissa-Moreira-Pacheco-5115,,"Jessica Andrade UFC Fight Night 51: Big Foot vs. Arlovski II 2014-09-13
",,,1.0,1,0.97
27833-brandon-moreno-the-assassin,Brandon-Moreno-6681,,"Louis Smolka UFC Fight Night 96: Lineker vs. Dodson 2016-10-01
",,,1.0,1,1.0
sam-morgan-the-squeeze,Sam-Morgan-354,,"Cung Le Strikeforce: Four Men Enter One Man Survives 2007-11-16
",,,1.0,1,1.0
16353-alex-morono,Alex-Morono-2727,,"Evert Gutierrez Legacy Fighting Championships 8 2011-09-16
",,,1.0,1,0.97
anthony-morrison-cheesesteak,Anthony-Morrison-1373,,"Micah Miller Shine Fights II: American Top Team vs The World 2009-09-04
",,,1.0,1,1.0
gegard-mousasi-the-dreamcatcher,Gegard-Mousasi-643,"Rafael Carvalho Bellator 200 2018-05-25
","Rafael Carvalho Bellator 200 2018-05-25
Denis Kang DREAM 2 2008-04-29
",,"Kyotaro Fujimoto DREAM Dynamite!! 2010 2010-12-31
Dong Sik Yoon DREAM 4 2008-06-15
",1.0,1,0.98
32797-belal-muhammad,Belal-Muhammad-3777,,"Quinton McCottrell Bellator Fighting Championship 84 2012-12-14
",,,1.0,1,0.99
60336-james-mulheron,James-Mulheron-6427,,"Neil Grove Bellator 158: London 2016-07-16
",,,1.0,1,1.0
