,Event_Date,Event_Name,Event_ID,F1_Name,F2_Name,F1_ID,F2_ID
8574,2011-03-05,Strikeforce: Feijao vs. Henderson,strikeforce-feijao-vs-henderson-361,Roger Bowling,Josh Thornburg,Roger-Bowling-1839,Josh-Thornburg-2319
8575,2010-10-22,Strikeforce Challengers 11,strikeforce-challengers-11-333,Roger Bowling,Bobby Voelker,Roger-Bowling-1839,Bobby-Voelker-1571
8576,2010-05-21,Strikeforce Challengers VIII,strikeforce-challengers-viii-274,Roger Bowling,Bobby Voelker,Roger-Bowling-1839,Bobby-Voelker-1571
8577,2017-10-27,CES MMA 46: Howard vs. Carroll,ces-mma-46-howard-vs-carroll-1380,Roger Carroll,John Howard,Roger-Carroll-1880,John-Howard-692
8578,2016-03-04,Bellator 151: Warren vs. Caldwell,bellator-151-warren-vs-caldwell-1058,Roger Carroll,Neiman Gracie,Roger-Carroll-1880,Neiman-Gracie-4336
8579,2015-07-17,Bellator 140: Lima vs. Koreshkov,bellator-140-lima-vs-koreshkov-972,Roger Carroll,Brennan Ward,Roger-Carroll-1880,Brennan-Ward-3714
8580,2013-10-18,XFC 26: Night of Champions III,xfc-26-night-of-champions-iii-744,Roger Carroll,Scott Holtzman,Roger-Carroll-1880,Scott-Holtzman-3132
8581,2013-02-22,XFC 22: Crossing The Line,xfc-22-crossing-the-line-646,Roger Carroll,Corey Hill,Roger-Carroll-1880,Corey-Hill-423
8582,2012-08-03,XFC 19: Charlotte Showdown,xfc-19-charlotte-showdown-578,Roger Carroll,Nicolae Cury,Roger-Carroll-1880,Nicolae-Cury-885
8583,2016-05-06,ONE Championship 42: Ascent to Power,one-championship-42-ascent-to-power-1111,Roger Gracie,Michal Pasternak,Roger-Gracie-700,Michal-Pasternak-5390
8584,2014-12-05,ONE FC 23: Warrior's Way,one-fc-23-warrior-s-way-910,Roger Gracie,James McSweeney,Roger-Gracie-700,James-McSweeney-796
8585,2013-07-06,UFC 162: Silva vs. Weidman,ufc-162-silva-vs-weidman-661,Roger Gracie,Tim Kennedy,Roger-Gracie-700,Tim-Kennedy-374
8586,2013-01-12,Strikeforce: Marquardt vs. Saffiedine,strikeforce-marquardt-vs-saffiedine-614,Roger Gracie,Anthony Smith,Roger-Gracie-700,Anthony-Smith-1829
8587,2012-07-14,Strikeforce: Rockhold vs. Kennedy,strikeforce-rockhold-vs-kennedy-550,Roger Gracie,Keith Jardine,Roger-Gracie-700,Keith-Jardine-119
8588,2011-09-10,Strikeforce Grand Prix: Barnett vs. Kharitonov,strikeforce-grand-prix-barnett-vs-kharitonov-411,Roger Gracie,Muhammed Lawal,Roger-Gracie-700,Muhammed-Lawal-888
8589,2011-01-29,Strikeforce: Diaz vs. Cyborg,strikeforce-diaz-vs-cyborg-353,Roger Gracie,Trevor Prangley,Roger-Gracie-700,Trevor-Prangley-97
8590,2010-05-15,Strikeforce St. Louis: Heavy Artillery,strikeforce-st-louis-heavy-artillery-261,Roger Gracie,Kevin Randleman,Roger-Gracie-700,Kevin-Randleman-648
8591,2008-05-18,WVR Sengoku: Second Battle,wvr-sengoku-second-battle-71,Roger Gracie,Yuki Kondo,Roger-Gracie-700,Yuki-Kondo-98
8592,2013-05-18,UFC on FX 8: Belfort vs. Rockhold,ufc-on-fx-8-belfort-vs-rockhold-648,Roger Hollett,Fabio Maldonado,Roger-Hollett-936,Fabio-Maldonado-1479
8593,2012-09-22,UFC 152: Jones vs. Belfort,ufc-152-jones-vs-belfort-561,Roger Hollett,Matt Hamill,Roger-Hollett-936,Matt-Hamill-60
8594,2011-11-12,Bellator Fighting Championship 57,bellator-fighting-championship-57-468,Roger Hollett,John Hawk,Roger-Hollett-936,John-Hawk-1352
8595,2010-10-23,W-1: New Ground,w-1-new-ground-326,Roger Hollett,Mychal Clark,Roger-Hollett-936,Mychal-Clark-861
8596,2009-02-20,MFC 20: Destined For Greatness,mfc-20-destined-for-greatness-142,Roger Hollett,David Heath,Roger-Hollett-936,David-Heath-125
8597,2008-12-05,MFC 19: Long Time Coming,mfc-19-long-time-coming-118,Roger Hollett,Emanuel Newton,Roger-Hollett-936,Emanuel-Newton-880
8598,2018-09-21,Bellator 205: McKee vs. Macapa,bellator-205-mckee-vs-macapa-1556,Roger Huerta,Patricky Freire,Roger-Huerta-65,Patricky-Freire-2362
8599,2018-04-06,Bellator 196: Henderson vs. Huerta,bellator-196-henderson-vs-huerta-1458,Roger Huerta,Benson Henderson,Roger-Huerta-65,Benson-Henderson-1058
8600,2016-07-02,ONE Championship 44: Dynasty of Champions,one-championship-44-dynasty-of-champions-1151,Roger Huerta,Ariel Sexton,Roger-Huerta-65,Ariel-Sexton-947
8601,2015-09-27,ONE Championship 31: Odyssey of Champions,one-championship-31-odyssey-of-champions-1016,Roger Huerta,Koji Ando,Roger-Huerta-65,Koji-Ando-1461
8602,2014-08-29,ONE FC 19: Reign of Champions,one-fc-19-reign-of-champions-868,Roger Huerta,Christian Holley,Roger-Huerta-65,Christian-Holley-5079
8603,2012-06-23,One FC: Destiny Of Warriors,one-fc-destiny-of-warriors-564,Roger Huerta,Zorobabel Moreira,Roger-Huerta-65,Zorobabel-Moreira-2822
8604,2011-11-26,Ultimate Warrior Fighting 1: Huerta vs. War Machine,ultimate-warrior-fighting-1-huerta-vs-war-machine-484,Roger Huerta,War Machine,Roger-Huerta-65,War-Machine-1550
8605,2010-10-21,Bellator Fighting Championship 33,bellator-fighting-championship-33-319,Roger Huerta,Eddie Alvarez,Roger-Huerta-65,Eddie-Alvarez-91
8606,2010-05-06,Bellator Fighting Championships 17,bellator-fighting-championships-17-266,Roger Huerta,Pat Curran,Roger-Huerta-65,Pat-Curran-972
8607,2010-04-08,Bellator Fighting Championships 13,bellator-fighting-championships-13-248,Roger Huerta,Chad Hinton,Roger-Huerta-65,Chad-Hinton-1775
8608,2009-09-16,UFC Fight Night 19,ufc-fight-night-19-148,Roger Huerta,Gray Maynard,Roger-Huerta-65,Gray-Maynard-72
8609,2008-08-09,UFC 87: Seek And Destroy,ufc-87-seek-and-destroy-57,Roger Huerta,Kenny Florian,Roger-Huerta-65,Kenny-Florian-45
8610,2007-12-08,UFC: The Ultimate Fighter 6 Finale,ufc-the-ultimate-fighter-6-finale-8,Roger Huerta,Clay Guida,Roger-Huerta-65,Clay-Guida-23
8611,2007-08-25,UFC 74: Respect,ufc-74-respect-7,Roger Huerta,Alberto Crane,Roger-Huerta-65,Alberto-Crane-127
8612,2007-06-23,UFC: The Ultimate Fighter 5 Finale,ufc-the-ultimate-fighter-5-finale-3,Roger Huerta,Doug Evans,Roger-Huerta-65,Doug-Evans-64
8613,2015-03-14,UFC 185: Pettis vs. dos Anjos,ufc-185-pettis-vs-dos-anjos-925,Roger Narvaez,Elias Theodorou,Roger-Narvaez-4041,Elias-Theodorou-3263
8614,2014-11-22,UFC Fight Night 57: Edgar vs. Swanson,ufc-fight-night-57-edgar-vs-swanson-892,Roger Narvaez,Luke Barnatt,Roger-Narvaez-4041,Luke-Barnatt-3216
8615,2014-06-07,UFC Fight Night 42: Henderson vs. Khabilov,ufc-fight-night-42-henderson-vs-khabilov-822,Roger Narvaez,Patrick Cummins,Roger-Narvaez-4041,Patrick-Cummins-2205
8616,2013-09-13,Legacy Fighting Championship 23: Spratt vs. Means,legacy-fighting-championship-23-spratt-vs-means-722,Roger Narvaez,Hayward Charles,Roger-Narvaez-4041,Hayward-Charles-3444
8617,2017-04-07,LFA 8: Hamilton vs. Bazzi,lfa-8-hamilton-vs-bazzi-1271,Roger Pratcher,Jay Gray,Roger-Pratcher-7093,Jay-Gray-7092
8618,2015-09-26,UFC Fight Night 75: Nelson vs. Barnett,ufc-fight-night-75-nelson-vs-barnett-1003,Roger Zapata,Shinsho Anzai,Roger-Zapata-5511,Shinsho-Anzai-5076
8619,2009-02-14,XCF: Rumble In Race Town,xcf-rumble-in-race-town-135,Blake Bowman,Ryan Keenan,Blake-Bowman-1082,Ryan-Keenan-1083
8620,2009-02-13,Wargods: Valentines Eve Massacre,wargods-valentines-eve-massacre-141,Ashe Bowman,Isaac De Jesus,Ashe-Bowman-836,Isaac-De-Jesus-1099
8621,2008-09-20,Strikeforce At The Mansion 2,strikeforce-at-the-mansion-2-94,Ashe Bowman,Josh Thomson,Ashe-Bowman-836,Josh-Thomson-283
8622,2012-05-25,Bellator Fighting Championship 70,bellator-fighting-championship-70-536,Blake Dufour,Derek Arcement,Blake-Dufour-3333,Derek-Arcement-3334
8623,2014-03-21,Legacy FC 29: Garcia vs. Howell,legacy-fc-29-garcia-vs-howell-797,Blake Nichols,Josh Parrish,Blake-Nichols-4757,Josh-Parrish-4758
8624,2013-10-11,Bellator Fighting Championship 103: Rickels vs. Ambrose,bellator-fighting-championship-103-rickels-vs-ambrose-739,Blake Pool,Remy Bussieres,Blake-Pool-4426,Remy-Bussieres-4427
8625,2018-07-20,LFA 45: Silva vs. Barnes,lfa-45-silva-vs-barnes-1534,Blake Troop,James Cannon,Blake-Troop-5454,James-Cannon-8334
8626,2015-02-06,RFA 23: Murphy vs. Ware,rfa-23-murphy-vs-ware-931,Blake Troop,John Hackleman Jr.,Blake-Troop-5454,John-Hackleman-Jr-4658
8627,2016-06-17,Bellator 156: Galvao vs. Dantas 2,bellator-156-galvao-vs-dantas-2-1108,Blake Watkin,Jermaine McDermott,Blake-Watkin-5500,Jermaine-McDermott-6155
8628,2015-02-13,Bellator 133: Manhoef vs. Shlemenko,bellator-133-manhoef-vs-shlemenko-917,Blake Watkin,George Zuniga,Blake-Watkin-5500,George-Zuniga-5150
8629,2011-05-07,Bellator Fighting Championship 43,bellator-fighting-championship-43-391,Dustin Blake,Cole Provice,Dustin-Blake-2492,Cole-Provice-2491
8630,2017-06-24,Bellator 180: Sonnen vs. Silva,bellator-180-sonnen-vs-silva-1274,Bradley Desir,Nate Grebb,Bradley-Desir-7259,Nate-Grebb-7260
8631,2018-08-30,PFL 7: Rama vs. Abdallah,pfl-7-rama-vs-abdallah-1585,Paul Bradley,Anderson Ferreira De Souza Santos,Paul-Bradley-1588,Anderson-Ferreira-De-Souza-Santos-8580
8632,2018-07-05,PFL 3: Shields vs. Cooper,pfl-3-shields-vs-cooper-1519,Paul Bradley,Joao Zeferino,Paul-Bradley-1588,Joao-Zeferino-4142
8633,2016-12-31,WSOF 34: Gaethje vs. Firmino,wsof-34-gaethje-vs-firmino-1187,Paul Bradley,Yushin Okami,Paul-Bradley-1588,Yushin-Okami-18
8634,2016-01-29,Bellator 148: Daley vs. Uhrich,bellator-148-daley-vs-uhrich-1042,Paul Bradley,Chris Honeycutt,Paul-Bradley-1588,Chris-Honeycutt-5149
8635,2015-07-17,Bellator 140: Lima vs. Koreshkov,bellator-140-lima-vs-koreshkov-972,Paul Bradley,Chris Honeycutt,Paul-Bradley-1588,Chris-Honeycutt-5149
8636,2014-10-17,Bellator 129: Bradley vs. Neer,bellator-129-bradley-vs-neer-887,Paul Bradley,Josh Neer,Paul-Bradley-1588,Josh-Neer-494
8637,2014-03-14,Bellator Fighting Championship 112: Straus vs. Curran III,bellator-fighting-championship-112-straus-vs-curran-iii-781,Paul Bradley,Nathan Coy,Paul-Bradley-1588,Nathan-Coy-1815
8638,2013-10-18,Bellator Fighting Championship 104: Hawn vs. Weedman,bellator-fighting-championship-104-hawn-vs-weedman-738,Paul Bradley,Karl Amoussou,Paul-Bradley-1588,Karl-Amoussou-1495
8639,2011-11-12,UFC On FOX 1: Velasquez vs. Dos Santos,ufc-on-fox-1-velasquez-vs-dos-santos-442,Paul Bradley,Mike Pierce,Paul-Bradley-1588,Mike-Pierce-859
8640,2011-08-06,UFC 133: Evans vs. Ortiz 2,ufc-133-evans-vs-ortiz-2-390,Paul Bradley,Rafael Natal,Paul-Bradley-1588,Rafael-Natal-1864
8641,2010-09-11,Shark Fights 13: Jardine vs. Prangley,shark-fights-13-jardine-vs-prangley-310,Paul Bradley,Johnny Reese,Paul-Bradley-1588,Johnny-Reese-2073
8642,2010-02-26,Strikeforce Challengers VI: Kaufman vs. Hashi,strikeforce-challengers-vi-kaufman-vs-hashi-250,Paul Bradley,Luke Rockhold,Paul-Bradley-1588,Luke-Rockhold-928
8643,2009-09-25,Strikeforce Challengers: Kennedy vs Cummings,strikeforce-challengers-kennedy-vs-cummings-203,Paul Bradley,Levi Avera,Paul-Bradley-1588,Levi-Avera-1587
8644,2018-04-28,Bellator 198: Fedor vs. Mir,bellator-198-fedor-vs-mir-1463,Matt Paul,Brian Booth,Matt-Paul-7074,Brian-Booth-8115
8645,2017-03-31,Bellator 175: Rampage vs. King Mo 2,bellator-175-rampage-vs-king-mo-2-1249,Matt Paul,James Bochnoviv,Matt-Paul-7074,James-Bochnoviv-7073
8646,2008-09-26,ShoXC: Elite Challenger Series,shoxc-elite-challenger-series-102,Paul Arras,Mono Otero,Paul-Arras-874,Mono-Otero-873
8647,2012-11-16,Bellator Fighting Championship 81,bellator-fighting-championship-81-615,Paul Barrow,Matt Bessette,Paul-Barrow-3435,Matt-Bessette-3227
8648,2012-07-20,Bellator Fighting Championship 72,bellator-fighting-championship-72-559,Paul Barrow,Jason Carapelluci,Paul-Barrow-3435,Jason-Carapelluci-3434
8649,2014-03-21,Legacy FC 29: Garcia vs. Howell,legacy-fc-29-garcia-vs-howell-797,Paul Buentello,Myron Dennis,Paul-Buentello-352,Myron-Dennis-2950
8650,2013-08-23,Legacy Fighting Championship 22,legacy-fighting-championship-22-715,Paul Buentello,James McSweeney,Paul-Buentello-352,James-McSweeney-796
8651,2011-08-20,Bellator Fighting Championship 48,bellator-fighting-championship-48-422,Paul Buentello,Cole Konrad,Paul-Buentello-352,Cole-Konrad-1840
8652,2010-12-13,Nemesis Fighting: MMA Global Invasion,nemesis-fighting-mma-global-invasion-343,Paul Buentello,Kerry Schall,Paul-Buentello-352,Kerry-Schall-760
8653,2010-08-14,War On The Mainland,war-on-the-mainland-301,Paul Buentello,Tim Sylvia,Paul-Buentello-352,Tim-Sylvia-174
8654,2010-03-21,UFC on Versus 1: Vera vs. Jones,ufc-on-versus-1-vera-vs-jones-242,Paul Buentello,Cheick Kongo,Paul-Buentello-352,Cheick-Kongo-58
8655,2009-12-12,UFC 107: Penn vs Sanchez,ufc-107-penn-vs-sanchez-189,Paul Buentello,Stefan Struve,Paul-Buentello-352,Stefan-Struve-1021
8656,2009-01-24,Affliction 2: Day Of Reckoning,affliction-2-day-of-reckoning-90,Paul Buentello,Kiril Sidelnikov,Paul-Buentello-352,Kiril-Sidelnikov-1003
8657,2008-07-19,Affliction 1: Banned,affliction-1-banned-69,Paul Buentello,Gary Goodridge,Paul-Buentello-352,Gary-Goodridge-549
8658,2007-11-16,Strikeforce: Four Men Enter One Man Survives,strikeforce-four-men-enter-one-man-survives-29,Paul Buentello,Alistair Overeem,Paul-Buentello-352,Alistair-Overeem-246
8659,2008-09-28,WVR Sengoku: Fifth Battle,wvr-sengoku-fifth-battle-99,Paul Cahoon,Kazuhiro Nakamura,Paul-Cahoon-841,Kazuhiro-Nakamura-160
8660,2018-12-14,CFFC 71: Balmaceda vs. Norris,cffc-71-balmaceda-vs-norris-1629,Paul Capaldo,Bobby Malcolm,Paul-Capaldo-8784,Bobby-Malcolm-8783
8661,2015-12-11,ONE Championship 35: Spirit of Champions,one-championship-35-spirit-of-champions-1017,Paul Cheng,Brandon Vera,Paul-Cheng-4560,Brandon-Vera-173
8662,2015-04-24,ONE Championship 26: Valor of Champions,one-championship-26-valor-of-champions-921,Paul Cheng,Igor Subora,Paul-Cheng-4560,Igor-Subora-5343
8663,2014-07-11,ONE FC 18: War of Dragons,one-fc-18-war-of-dragons-848,Paul Cheng,Mahmoud Hassan,Paul-Cheng-4560,Mahmoud-Hassan-4285
8664,2013-12-06,ONE FC 13: Moment Of Truth,one-fc-13-moment-of-truth-763,Paul Cheng,Alain Ngalani,Paul-Cheng-4560,Alain-Ngalani-4284
8665,2018-12-01,UFC Fight Night 142: Dos Santos vs. Tuivasa,ufc-fight-night-142-dos-santos-vs-tuivasa-1574,Paul Craig,Jim Crute,Paul-Craig-6791,Jim-Crute-8036
8666,2018-03-17,UFC Fight Night 127: Werdum vs. Volkov,ufc-fight-night-127-werdum-vs-volkov-1423,Paul Craig,Magomed Ankalaev,Paul-Craig-6791,Magomed-Ankalaev-7794
8667,2017-07-16,UFC Fight Night 113: Nelson vs. Ponzinibbio,ufc-fight-night-113-nelson-vs-ponzinibbio-1293,Paul Craig,Khalil Rountree,Paul-Craig-6791,Khalil-Rountree-4935
8668,2017-03-04,UFC 209: Woodley vs. Thompson 2,ufc-209-woodley-vs-thompson-2-1234,Paul Craig,Tyson Pedro,Paul-Craig-6791,Tyson-Pedro-6826
8669,2016-12-17,UFC on FOX 22: VanZant vs. Waterson,ufc-on-fox-22-vanzant-vs-waterson-1207,Paul Craig,Luis Henrique Da Silva,Paul-Craig-6791,Luis-Henrique-Da-Silva-6584
8670,2018-05-12,Bellator 199: Bader vs. King Mo,bellator-199-bader-vs-king-mo-1462,Paul Daley,Jon Fitch,Paul-Daley-477,Jon-Fitch-3
8671,2017-09-23,Bellator 183: Henderson vs. Pitbull,bellator-183-henderson-vs-pitbull-1328,Paul Daley,Lorenz Larkin,Paul-Daley-477,Lorenz-Larkin-2406
8672,2017-05-19,Bellator 179: Daley vs. MacDonald,bellator-179-daley-vs-macdonald-1256,Paul Daley,Rory Macdonald,Paul-Daley-477,Rory-Macdonald-1624
8673,2017-01-21,Bellator 170: Ortiz vs. Sonnen,bellator-170-ortiz-vs-sonnen-1215,Paul Daley,Brennan Ward,Paul-Daley-477,Brennan-Ward-3714
8674,2016-07-16,Bellator 158: London,bellator-158-london-1119,Paul Daley,Douglas Lima,Paul-Daley-477,Douglas-Lima-1070
8675,2016-01-29,Bellator 148: Daley vs. Uhrich,bellator-148-daley-vs-uhrich-1042,Paul Daley,Andy Uhrich,Paul-Daley-477,Andy-Uhrich-3481
8676,2015-07-17,Bellator 140: Lima vs. Koreshkov,bellator-140-lima-vs-koreshkov-972,Paul Daley,Dennis Olson,Paul-Daley-477,Dennis-Olson-1292
8677,2015-02-27,Bellator 134: Newton vs. McGeary,bellator-134-newton-vs-mcgeary-919,Paul Daley,Andre Santos,Paul-Daley-477,Andre-Santos-5209
8678,2013-12-14,BAMMA 14: Daley vs. da Silva,bamma-14-daley-vs-da-silva-770,Paul Daley,Romario Manoel Da Silva,Paul-Daley-477,Romario-Manoel-Da-Silva-2771
8679,2013-11-08,Legend 2: Invasion,legend-2-invasion-755,Paul Daley,Alexander Yakovlev,Paul-Daley-477,Alexander-Yakovlev-2434
8680,2013-07-20,Cage Warriors 57: Daley vs. Chlewicki,cage-warriors-57-daley-vs-chlewicki-707,Paul Daley,Lukasz Chlewicki,Paul-Daley-477,Lukasz-Chlewicki-4247
8681,2013-02-23,Cage Contender XVI,cage-contender-xvi-651,Paul Daley,Patrick Vallee,Paul-Daley-477,Patrick-Vallee-3916
8682,2012-07-20,Bellator Fighting Championship 72,bellator-fighting-championship-72-559,Paul Daley,Rudy Bears,Paul-Daley-477,Rudy-Bears-1538
8683,2012-03-03,Strikeforce: Tate vs. Rousey,strikeforce-tate-vs-rousey-492,Paul Daley,Kazuo Misaki,Paul-Daley-477,Kazuo-Misaki-419
8684,2011-09-10,BAMMA 7,bamma-7-426,Paul Daley,Jordan Radev,Paul-Daley-477,Jordan-Radev-6
8685,2011-07-30,Strikeforce: Fedor vs. Henderson,strikeforce-fedor-vs-henderson-388,Paul Daley,Tyron Woodley,Paul-Daley-477,Tyron-Woodley-1299
8686,2011-04-09,Strikeforce: Diaz vs. Daley,strikeforce-diaz-vs-daley-374,Paul Daley,Nick Diaz,Paul-Daley-477,Nick-Diaz-229
8687,2011-02-26,BAMMA 5,bamma-5-373,Paul Daley,Yuya Shirai,Paul-Daley-477,Yuya-Shirai-1208
8688,2010-12-04,Strikeforce: Henderson vs. Babalu,strikeforce-henderson-vs-babalu-335,Paul Daley,Scott Smith,Paul-Daley-477,Scott-Smith-30
8689,2010-09-11,Shark Fights 13: Jardine vs. Prangley,shark-fights-13-jardine-vs-prangley-310,Paul Daley,Jorge Masvidal,Paul-Daley-477,Jorge-Masvidal-99
8690,2010-07-18,Impact FC 2: The Uprising,impact-fc-2-the-uprising-286,Paul Daley,Daniel Acacio,Paul-Daley-477,Daniel-Acacio-1945
8691,2010-05-08,UFC 113: Machida vs. Shogun II,ufc-113-machida-vs-shogun-ii-247,Paul Daley,Josh Koscheck,Paul-Daley-477,Josh-Koscheck-81
8692,2010-01-02,UFC 108: Evans vs Silva,ufc-108-evans-vs-silva-219,Paul Daley,Dustin Hazelett,Paul-Daley-477,Dustin-Hazelett-31
8693,2009-09-19,UFC 103: Franklin vs Belfort,ufc-103-franklin-vs-belfort-168,Paul Daley,Martin Kampmann,Paul-Daley-477,Martin-Kampmann-578
8694,2009-02-20,MFC 20: Destined For Greatness,mfc-20-destined-for-greatness-142,Paul Daley,Nick Thompson,Paul-Daley-477,Nick-Thompson-545
8695,2008-12-05,MFC 19: Long Time Coming,mfc-19-long-time-coming-118,Paul Daley,John Alessio,Paul-Daley-477,John-Alessio-202
8696,2008-10-04,EliteXC: Heat,elitexc-heat-97,Paul Daley,Jake Shields,Paul-Daley-477,Jake-Shields-232
8697,2008-01-25,ShoXC: Elite Challenger Series,shoxc-elite-challenger-series-45,Paul Daley,Sam Morgan,Paul-Daley-477,Sam-Morgan-354
8698,2019-02-09,Bellator 215: Pitbull vs. Scope,bellator-215-pitbull-vs-scope-1633,Paul Elliott,Mindaugas Gerve,Paul-Elliott-8811,Mindaugas-Gerve-8810
8699,2019-02-17,UFC on ESPN 1: Ngannou vs. Velasquez,ufc-on-espn-1-ngannou-vs-velasquez-1637,Paul Felder,James Vick,Paul-Felder-5116,James-Vick-3316
8700,2018-07-07,UFC 226: Miocic vs. Cormier,ufc-226-miocic-vs-cormier-1447,Paul Felder,Mike Perry,Paul-Felder-5116,Mike-Perry-6596
8701,2018-04-07,UFC 223: Nurmagomedov vs. Iaquinta,ufc-223-nurmagomedov-vs-iaquinta-1444,Paul Felder,Al Iaquinta,Paul-Felder-5116,Al-Iaquinta-3221
8702,2017-12-02,UFC 218: Holloway vs. Aldo 2,ufc-218-holloway-vs-aldo-2-1368,Paul Felder,Charles Oliveira,Paul-Felder-5116,Charles-Oliveira-1893
8703,2017-07-16,UFC Fight Night 113: Nelson vs. Ponzinibbio,ufc-fight-night-113-nelson-vs-ponzinibbio-1293,Paul Felder,Stevie Ray,Paul-Felder-5116,Stevie-Ray-3968
8704,2017-02-19,UFC Fight Night 105: Lewis vs. Browne,ufc-fight-night-105-lewis-vs-browne-1228,Paul Felder,Alessandro Ricci,Paul-Felder-5116,Alessandro-Ricci-6894
8705,2016-09-24,UFC Fight Night 95: Cyborg vs. Lansberg,ufc-fight-night-95-cyborg-vs-lansberg-1167,Paul Felder,Francisco Trinaldo,Paul-Felder-5116,Francisco-Trinaldo-3486
8706,2016-05-29,UFC Fight Night 88: Almeida vs. Garbrandt,ufc-fight-night-88-almeida-vs-garbrandt-1104,Paul Felder,Josh Burkman,Paul-Felder-5116,Josh-Burkman-211
8707,2016-01-17,UFC Fight Night 81: Dillashaw vs. Cruz,ufc-fight-night-81-dillashaw-vs-cruz-1022,Paul Felder,Daron Cruickshank,Paul-Felder-5116,Daron-Cruickshank-1825
8708,2015-09-05,UFC 191: Johnson vs. Dodson II,ufc-191-johnson-vs-dodson-ii-992,Paul Felder,Ross Pearson,Paul-Felder-5116,Ross-Pearson-1420
8709,2015-07-25,UFC on FOX 16: Dillashaw vs. Barao 2,ufc-on-fox-16-dillashaw-vs-barao-2-967,Paul Felder,Edson Barboza,Paul-Felder-5116,Edson-Barboza-2099
8710,2015-01-03,UFC 182: Jones vs. Cormier,ufc-182-jones-vs-cormier-864,Paul Felder,Danny Castillo,Paul-Felder-5116,Danny-Castillo-727
8711,2014-10-04,UFC Fight Night 54: MacDonald vs. Saffiedine,ufc-fight-night-54-macdonald-vs-saffiedine-861,Paul Felder,Jason Saggo,Paul-Felder-5116,Jason-Saggo-3736
8712,2011-08-27,ProElite: Arlovski vs. Lopez,proelite-arlovski-vs-lopez-445,Paul Gardiner,Reagan Penn,Paul-Gardiner-2809,Reagan-Penn-2810
8713,2007-12-08,UFC: The Ultimate Fighter 6 Finale,ufc-the-ultimate-fighter-6-finale-8,Paul Georgieff,Jonathan Goulet,Paul-Georgieff-372,Jonathan-Goulet-137
8714,2014-11-01,Cage Warriors 73: Ray vs. Warburton,cage-warriors-73-ray-vs-warburton-899,Paul Gregson,Michael Abbott,Paul-Gregson-5255,Michael-Abbott-5254
8715,2012-11-23,Score Fighting Series 7: Mein vs. Petz,score-fighting-series-7-mein-vs-petz-577,Paul Jalbert,Oliver Vadnais,Paul-Jalbert-3742,Oliver-Vadnais-3741
8716,2013-05-10,MFC 37: True Grit,mfc-37-true-grit-666,Paul Grandbois,Allen Hope,Paul-Grandbois-3680,Allen-Hope-2956
8717,2012-10-26,MFC 35: Explosive Encounter,mfc-35-explosive-encounter-608,Paul Grandbois,Jason Kuchera,Paul-Grandbois-3680,Jason-Kuchera-956
8718,2011-02-05,UFC 126: Silva vs. Belfort,ufc-126-silva-vs-belfort-338,Paul Kelly,Donald Cerrone,Paul-Kelly-397,Donald-Cerrone-220
8719,2010-11-20,UFC 123: Rampage vs. Machida,ufc-123-rampage-vs-machida-317,Paul Kelly,T.J. Obrien,Paul-Kelly-397,T-J-Obrien-2182
8720,2010-08-01,UFC On Versus 2,ufc-on-versus-2-281,Paul Kelly,Jacob Volkman,Paul-Kelly-397,Jacob-Volkman-1246
8721,2010-04-10,UFC 112: Invincible,ufc-112-invincible-245,Paul Kelly,Matt Veach,Paul-Kelly-397,Matt-Veach-1068
8722,2009-11-14,UFC 105: Couture vs Vera,ufc-105-couture-vs-vera-201,Paul Kelly,Dennis Siver,Paul-Kelly-397,Dennis-Siver-130
8723,2009-06-13,UFC 99: The Comeback,ufc-99-the-comeback-136,Paul Kelly,Rolando Delgado,Paul-Kelly-397,Rolando-Delgado-998
8724,2009-02-21,UFC 95: Sanchez vs Stevenson,ufc-95-sanchez-vs-stevenson-121,Paul Kelly,Troy Mandaloniz,Paul-Kelly-397,Troy-Mandaloniz-369
8725,2008-10-18,UFC 89: Bisping vs Leben,ufc-89-bisping-vs-leben-86,Paul Kelly,Marcus Davis,Paul-Kelly-397,Marcus-Davis-26
8726,2008-01-19,UFC 80: Rapid Fire,ufc-80-rapid-fire-27,Paul Kelly,Paul Taylor,Paul-Kelly-397,Paul-Taylor-134
8727,2017-10-22,KSW 40: Dublin,ksw-40-dublin-1397,Paul Lawrence,Konrad Iwanowski,Paul-Lawrence-7641,Konrad-Iwanowski-4716
8728,2009-08-15,Call To Arms II,call-to-arms-ii-204,Wander Braga,Gabe Ruediger,Wander-Braga-1503,Gabe-Ruediger-1109
8729,2017-05-19,Titan FC 44: Sharipov vs. Torres,titan-fc-44-sharipov-vs-torres-1267,Ronildo Augusto Braga,Dan Ige,Ronildo-Augusto-Braga-7254,Dan-Ige-6448
8730,2018-09-30,Rizin FF 13,rizin-ff-13-1588,Diego Brandao,Daron Cruickshank,Diego-Brandao-3052,Daron-Cruickshank-1825
8731,2018-07-29,Rizin FF 11: Saitama,rizin-ff-11-saitama-1520,Diego Brandao,Satoru Kitaoka,Diego-Brandao-3052,Satoru-Kitaoka-653
8732,2017-09-04,Fight Nights Global 73: Aliev vs. Brandao,fight-nights-global-73-aliev-vs-brandao-1371,Diego Brandao,Akhmet Aliev,Diego-Brandao-3052,Akhmet-Aliev-7498
