,Event_Date,Event_Name,Event_ID,F1_Name,F2_Name,F1_ID,F2_ID
478,2008-12-31,Dynamite!! 2008,492b202d2064e7a9,Bob Sapp,Akihito Tanaka,9f3d6ddef3d3cccc,1bf49bf829964144
479,2011-04-01,Strikeforce Challengers 15,33011768c3c4dc9a,Bobby Escalante,Raul Sandoval,f7ede18b4ec4ec1f,f9ad10f6a49e5452
480,2011-09-23,Strikeforce Challengers 19,31c01fbc2586a5eb,Bobby Green,Charon Spain,887961364be5ceb3,c278e8843b8abfec
481,2011-11-18,Strikeforce Challengers 20,453ee00c3e1ae9dd,Bobby Green,James Reese,887961364be5ceb3,e9ec08ebb3f92aa3
482,2012-08-18,Strikeforce - Rousey vs. Kaufman,be9d259be012e8a4,Bobby Green,Matt Ricehouse,887961364be5ceb3,343d57cde1a14338
483,2013-11-06,UFC Fight Night: Fight for the Troops,35dc6220b113b7ec,Bobby Green,James Krause,887961364be5ceb3,8f6a18831a120817
484,2013-12-14,UFC on Fox: Johnson vs. Benavidez 2,480b702debcb5433,Bobby Green,Pat Healy,887961364be5ceb3,50d2f0018bcf9eef
485,2014-11-22,UFC Fight Night: Edgar vs Swanson,155a02a8b4311057,Bobby Green,Edson Barboza,887961364be5ceb3,64a50dad704d1d49
486,2017-04-15,UFC Fight Night: Johnson vs. Reis,ed069a95aaaf4f56,Bobby Green,Rashid Magomedov,887961364be5ceb3,7ea1f74cef32f906
487,2018-12-15,UFC Fight Night: Lee vs. Iaquinta,7a703c565ccaa18f,Bobby Green,Drakkar Klose,887961364be5ceb3,7cbf7c78d3b34218
488,2010-01-30,Strikeforce - Miami,f2c8ebbeafd45f2b,Bobby Lashley,Wes Sims,b0826525fa17231d,e0f7c4f3f67bc808
489,2010-08-21,Strikeforce - Houston,79899ecf62020f6d,Bobby Lashley,Chad Griggs,b0826525fa17231d,fdf18227faa596dd
490,2017-01-28,UFC Fight Night: Shevchenko vs. Pena,4512e46543b960ad,Bobby Nash,Li Jingliang,7dfb56f24fe5ddea,e64b96c07d7ce999
491,2008-06-27,Strikeforce - Melendez vs. Thomson,775bad6d700d2302,Bobby Southworth,Anthony Ruiz,aee8eecfc4bfb1e7,657c21cb133f1445
492,2008-06-27,Strikeforce - Melendez vs. Thomson,775bad6d700d2302,Bobby Stack,Jose Palacios,6436029b50a9c255,de20ffb3fc2e7629
493,2008-11-21,Strikeforce - Destruction,8d26912cd2aeb366,Bobby Stack,Cyrillo Padilha,6436029b50a9c255,856c4d2668a875f9
494,2010-06-26,Strikeforce - Fedor vs. Werdum,c47df9303d318c67,Bobby Stack,Derrick Burnsed,6436029b50a9c255,2213330f082f82d5
495,2011-01-29,Strikeforce - Diaz vs. Cyborg,5114f1b5ad4cdf72,Bobby Stack,Isaiah Hill,6436029b50a9c255,86b30a86664cb6e4
496,2009-11-20,Strikeforce Challengers 5,725a834930c2b5bf,Bobby Voelker,Erik Apple,fb8a3025ae722e64,1ccff7f0cfdf85eb
497,2010-05-21,Strikeforce Challengers 8,cf9d24e4bd0cf2ce,Bobby Voelker,Roger Bowling,fb8a3025ae722e64,3b9f723e2720a238
498,2014-06-07,UFC Fight Night: Henderson vs Khabilov,1fcfc3709fe58151,Bobby Voelker,Lance Benoist,fb8a3025ae722e64,5431dccc09118234
499,2017-01-15,UFC Fight Night: Rodriguez vs. Penn,46effbd1135423c5,Bojan Mihajlovic,Joachim Christensen,d6285cba1d1052e0,2d447cc91bdaa545
500,2017-09-02,UFC Fight Night: Volkov vs. Struve,a3244e3238541482,Bojan Mihajlovic,Abdul-Kerim Edilov,d6285cba1d1052e0,37e03538c960bac6
501,2016-12-17,UFC Fight Night: VanZant vs. Waterson,32541eb5d12668b4,Bojan Velickovic,Sultan Aliev,fcce75a25c14a804,e70de1859b7ee78e
502,2009-06-06,Strikeforce - Lawler vs. Shields,9fa3bd637edd9aa2,Booker DeRousse,James Wade,f2c91b67f71bbeab,6291decf7f3b6608
503,2010-05-15,Strikeforce - Heavy Artillery,dc0f07928009a127,Booker DeRousse,Darryl Cobb,f2c91b67f71bbeab,dc6d8256ee3dfba5
504,2010-12-04,Strikeforce - Henderson vs. Babalu,daf1b84aebd6602b,Booker DeRousse,Coltin Cole,f2c91b67f71bbeab,cecd72feb0d640e3
505,2008-07-19,UFC: Silva vs Irvin,46f11d15c0134fe3,Brad Blackburn,James Giboo,7e69a4b0961aa555,f74e037b97917027
506,2008-12-27,UFC 92: The Ultimate 2008,23ab42947c1990e3,Brad Blackburn,Ryo Chonan,7e69a4b0961aa555,55a7b2d4e54ffac9
507,2009-06-20,The Ultimate Fighter: Team US vs Team UK Finale,4908c5ee68a50ee5,Brad Blackburn,Edgar Garcia,7e69a4b0961aa555,8d49545dadf9b919
508,2018-12-08,UFC 231: Holloway vs. Ortega,2a74bbba57058f12,Brad Katona,Matthew Lopez,7b433309b0fd12aa,2fc7e9701642ca38
509,2009-12-19,WEC 45: Cerrone vs. Ratcliff,31123249b0bbf52e,Brad Pickett,Kyle Dietz,c945adc22c2bfe8f,31da66df48c0c1a0
510,2010-04-24,WEC 48: Aldo vs. Faber,b18fb36a4aa00093,Brad Pickett,Demetrious Johnson,c945adc22c2bfe8f,8a304bfd6bf04a57
511,2011-11-05,UFC 138: Leben vs Munoz,e780ccc79a209985,Brad Pickett,Renan Barao,c945adc22c2bfe8f,2c99576fefe53c7c
512,2012-04-14,UFC on FUEL TV: Gustafsson vs Silva,21f2974fd08085e3,Brad Pickett,Damacio Page,c945adc22c2bfe8f,c96e2ae6021144a1
513,2012-09-29,UFC on FUEL TV: Struve vs Miocic,6cbb7661c3258617,Brad Pickett,Yves Jabouin,c945adc22c2bfe8f,b4eeac608fc82f88
514,2012-12-29,UFC 155: Dos Santos vs Velasquez II,c6e6926a81adcd00,Brad Pickett,Eddie Wineland,c945adc22c2bfe8f,fc9a9559a05f2704
515,2013-04-06,UFC on FUEL TV 9: Mousasi vs Latifi,6291ac0a3726732f,Brad Pickett,Mike Easton,c945adc22c2bfe8f,bc7230f231701d66
516,2013-08-17,UFC Fight Night: Shogun vs Sonnen,cf1a88371c8cb690,Brad Pickett,Michael McDonald,c945adc22c2bfe8f,d0314416a7f26527
517,2014-03-08,UFC Fight Night: Gustafsson vs Manuwa,ebc1f40e00e0c481,Brad Pickett,Neil Seery,c945adc22c2bfe8f,49a74b9fb2e45fdf
518,2014-07-19,UFC Fight Night: McGregor vs Brandao,073eee4e62f0d988,Brad Pickett,Ian McCall,c945adc22c2bfe8f,701e057d63c124d9
519,2014-11-22,UFC Fight Night: Edgar vs Swanson,155a02a8b4311057,Brad Pickett,Chico Camus,c945adc22c2bfe8f,32be4b7f7de1c905
520,2015-07-11,UFC 189: Mendes vs McGregor,3be081c29bf734d9,Brad Pickett,Thomas Almeida,c945adc22c2bfe8f,2b074403b7c6cdb4
521,2016-10-08,UFC 204: Bisping vs. Henderson,154a6b3ffae264cd,Brad Pickett,Iuri Alcantara,c945adc22c2bfe8f,2f95a3c6d58b2aad
522,2017-03-18,UFC Fight Night: Manuwa vs. Anderson,c0231720fe516994,Brad Pickett,Marlon Vera,c945adc22c2bfe8f,7c7332319c14094c
523,2010-06-19,The Ultimate Fighter FINALE: Team Liddell vs Team Ortiz,9bcf8603ceb25680,Brad Tavares,Seth Baczynski,0c6d9ea8306c029e,fd5b6598a3b70c0a
524,2011-07-02,UFC 132: Cruz vs Faber,83fd97284f4bb4a4,Brad Tavares,Aaron Simpson,0c6d9ea8306c029e,d5f820c11a121050
525,2012-05-15,UFC on FUEL TV: Korean Zombie vs Poirier,8caca5857ce0e30b,Brad Tavares,Dongi Yang,0c6d9ea8306c029e,aed06011bf62237b
526,2013-08-28,UFC Fight Night: Condit vs Kampmann 2,e5c38954c006f15c,Brad Tavares,Bubba McDaniel,0c6d9ea8306c029e,5cafbc97dba2e797
527,2014-04-19,UFC on Fox: Werdum vs Browne,a421465acbe59c77,Brad Tavares,Yoel Romero,0c6d9ea8306c029e,f77c68bb4be8516d
528,2015-01-03,UFC 182: Jones vs Cormier,a72d260b436924c4,Brad Tavares,Nate Marquardt,0c6d9ea8306c029e,a8e6a69796280f17
529,2015-05-09,UFC Fight Night: Miocic vs Hunt,8a1b4330c7957961,Brad Tavares,Robert Whittaker,0c6d9ea8306c029e,e1147d3d2dabe1ce
530,2016-09-10,UFC 203: Miocic vs. Overeem,2dc7f1762dc0a7ef,Brad Tavares,Caio Magalhaes,0c6d9ea8306c029e,0c5c66ddd1886b83
531,2017-07-07,The Ultimate Fighter 25 Finale,23bd78c3f89bdb54,Brad Tavares,Elias Theodorou,0c6d9ea8306c029e,34f88592c0ab7a54
532,2018-07-06,UFC - TUF 27 Finale,8215e4fe24e8e81b,Brad Tavares,Israel Adesanya,0c6d9ea8306c029e,1338e2c7480bdf9e
533,2013-10-26,UFC Fight Night: Machida vs Munoz,60884f31ead1609c,Bradley Scott,Michael Kuiper,34e552520a934063,b7f38813485745da
534,2014-03-08,UFC Fight Night: Gustafsson vs Manuwa,ebc1f40e00e0c481,Bradley Scott,Claudio Silva,34e552520a934063,6f7c616b98e18c29
535,2016-02-27,UFC Fight Night: Silva vs Bisping,39c568f8c579913e,Bradley Scott,Krzysztof Jotko,34e552520a934063,4e06913c91da5200
536,2017-03-18,UFC Fight Night: Manuwa vs. Anderson,c0231720fe516994,Bradley Scott,Scott Askham,34e552520a934063,06827d70c53ff0d9
537,2017-08-05,UFC Fight Night: Pettis vs. Moreno,f4a031ac205ac580,Bradley Scott,Jack Hermansson,34e552520a934063,0a1942069c9ad6b6
538,2018-05-27,UFC Fight Night: Thompson vs. Till,f5990c11974d8e9c,Bradley Scott,Carlo Pedersoli,34e552520a934063,198994b47f395af0
539,2010-10-22,Strikeforce Challengers 11,d35c3ed553b71fa2,Brandon Cash,John Devine,3993f7dcb7caf42a,2bcc39af95d6f2e8
540,2008-09-20,Strikeforce - At the Mansion 2,e86bc32f5997a8f7,Brandon Magana,Brandon Thatch,2015c944226ad2df,638cfec7ec559d6e
541,2016-12-03,The Ultimate Fighter 24 Finale,bd4389b71fdc0ce2,Brandon Moreno,Ryan Benoit,792be9a24df82ed6,20999e27ddd94bda
542,2018-05-19,UFC Fight Night: Maia vs. Usman,3144121470023e9a,Brandon Moreno,Alexandre Pantoja,792be9a24df82ed6,a0f0004aadf10b71
543,2016-03-05,UFC 196: McGregor vs Diaz,db1f2ed63b54b9a7,Brandon Thatch,Siyar Bahadurzada,638cfec7ec559d6e,aec185309b4843d0
544,2016-12-30,UFC 207: Nunes vs. Rousey,4b2390cfaceb91d8,Brandon Thatch,Niko Price,638cfec7ec559d6e,d8da10db80131bec
545,2008-07-19,UFC: Silva vs Irvin,46f11d15c0134fe3,Brandon Vera,Reese Andy,fa315e6c77eee106,46e2ca71fd5089cb
546,2009-03-07,UFC 96: Jackson vs Jardine,29b5791e51e7e832,Brandon Vera,Michael Patt,fa315e6c77eee106,83d0de122f2f9664
547,2009-08-29,UFC 102: Couture vs Nogueira,c6a33ff198aaaeeb,Brandon Vera,Krzysztof Soszynski,fa315e6c77eee106,59583ff832fe9d68
548,2010-03-21,UFC on Versus: Vera vs Jones,3795fca327cbcf23,Brandon Vera,Jon Jones,fa315e6c77eee106,07f72a2a7591b409
549,2011-01-01,UFC 125: Resolution,d1152823307d7e7c,Brandon Vera,Thiago Silva,fa315e6c77eee106,2924886ee9c4c527
550,2011-10-29,UFC 137: Penn vs Diaz,8788beb528894f33,Brandon Vera,Eliot Marshall,fa315e6c77eee106,a08d909a5be6f410
551,2009-12-19,WEC 45: Cerrone vs. Ratcliff,31123249b0bbf52e,Brandon Visher,Courtney Buck,7c4ec656d8fcb867,3feed7d02711d8b7
552,2010-04-24,WEC 48: Aldo vs. Faber,b18fb36a4aa00093,Brandon Visher,Tyler Toner,7c4ec656d8fcb867,8e893f269d5696b2
553,2012-12-14,UFC on FX: Sotiropoulos vs Pearson,e8c170a64dc920ac,Brendan Loughnane,Mike Wilkinson,b788862dd1c11eac,cfaf010d5b389c09
554,2016-03-19,UFC Fight Night: Hunt vs Mir,e60201cfab7d656d,Brendan O'Reilly,Alan Jouban,494b0bfdbac74502,cf65d56b0755ed3b
555,2010-03-21,UFC on Versus: Vera vs Jones,3795fca327cbcf23,Brendan Schaub,Chase Gormley,89a407032911e27e,052ceb8976695342
556,2010-07-03,UFC 116: Lesnar vs Carwin,140745cbbcb023ac,Brendan Schaub,Chris Tuchscherer,89a407032911e27e,df05aa15b2d66f57
557,2010-10-23,UFC 121: Lesnar vs Velasquez,afdb76fbd86f6d11,Brendan Schaub,Gabriel Gonzaga,89a407032911e27e,270b89c00ef0c55c
558,2012-04-21,UFC 145: Jones vs Evans,155bfc7ed36622df,Brendan Schaub,Ben Rothwell,89a407032911e27e,bd58d34e39b7b12a
559,2013-02-23,UFC 157: Rousey vs Carmouche,09c44b317c98bf96,Brendan Schaub,Lavar Johnson,89a407032911e27e,e6c5908910cc26e4
560,2013-09-21,UFC 165: Jones vs Gustafsson,df5a77121ba84a5d,Brendan Schaub,Matt Mitrione,89a407032911e27e,ba280572acfba13f
561,2010-06-26,Strikeforce - Fedor vs. Werdum,c47df9303d318c67,Bret Bergmark,Vagner Rocha,2891c9f7b26b26fc,d403b1a6f278c95e
562,2009-01-24,Affliction - Day of Reckoning,4f95f74620a6b7a4,Brett Cooper,Patrick Speight,88ffe9745e218dd8,ae4650eb56ab6a11
563,2016-11-19,UFC Fight Night: Mousasi vs. Hall 2,6810d8d2dd557cf9,Brett Johns,Kwan Ho Kwak,ec52462a1b41f714,c13042265355a290
564,2017-07-16,UFC Fight Night: Nelson vs. Ponzinibbio,d7907a9a968e4d29,Brett Johns,Albert Morales,ec52462a1b41f714,544d7460b3e44393
565,2008-02-16,EliteXC - Street Certified,eb1723480fa2f96c,Brett Rogers,James Thompson,9141bb39310773c7,9e30f69cc0869301
566,2008-05-31,EliteXC - Primetime,2f732dd9210d301f,Brett Rogers,Jon Murphy,9141bb39310773c7,1b5c146ee7b86e34
567,2009-04-11,Strikeforce - Shamrock vs. Diaz,7215953cd5c6254d,Brett Rogers,Abongo Humphrey,9141bb39310773c7,cb1b4d237b0079e6
568,2009-06-06,Strikeforce - Lawler vs. Shields,9fa3bd637edd9aa2,Brett Rogers,Andrei Arlovski,9141bb39310773c7,3738e68d2261e60f
569,2008-08-03,WEC 35: Condit vs. Miura,a85998eb79650b2c,Brian Bowles,Damacio Page,b26d3e3746fb4024,c96e2ae6021144a1
570,2008-12-03,WEC 37: Torres vs. Tapia,aebfb84d1f6d2d8c,Brian Bowles,Will Ribeiro,b26d3e3746fb4024,8f4616698508f24d
571,2009-08-09,WEC 42: Torres vs. Bowles,d26934530dc5b248,Brian Bowles,Miguel Torres,b26d3e3746fb4024,33b2f68ef95252e0
572,2011-03-03,UFC on VERSUS: Sanchez vs Kampmann,a54fc2d6fc224dc3,Brian Bowles,Damacio Page,b26d3e3746fb4024,c96e2ae6021144a1
573,2011-07-02,UFC 132: Cruz vs Faber,83fd97284f4bb4a4,Brian Bowles,Takeya Mizugaki,b26d3e3746fb4024,48e093ea1f43a053
574,2013-05-25,UFC 160: Velasquez vs Silva 2,3c241737a6069b9f,Brian Bowles,George Roop,b26d3e3746fb4024,3c0437fbeda06962
575,2009-11-20,Strikeforce Challengers 5,725a834930c2b5bf,Brian Davidson,Russell Patrick,42775dc893603154,eafedba0617ced81
576,2011-02-26,UFC 127: Penn vs Fitch,88a9bc81271ccd89,Brian Ebersole,Chris Lytle,32ba186f4b0e3267,91acd6910b802a9e
577,2012-06-22,UFC on FX: Maynard vs Guida,505934897b8b4824,Brian Ebersole,TJ Waldburger,32ba186f4b0e3267,8f2939f5fd9cca1e
578,2012-07-21,UFC 149: Faber vs Barao,abbc4fc02e0d84b3,Brian Ebersole,James Head,32ba186f4b0e3267,19a8cce18a1cef9e
579,2013-11-16,UFC 167: St-Pierre vs Hendricks,28f3c2258a1d8874,Brian Ebersole,Rick Story,32ba186f4b0e3267,5b5307450405abf0
580,2015-06-06,UFC Fight Night: Boetsch vs Henderson,06dc1a58663579d2,Brian Ebersole,Omari Akhmedov,32ba186f4b0e3267,16690d100f995f8f
581,2009-11-21,UFC 106: Ortiz vs Griffin 2,84a067c46306a737,Brian Foster,Brock Larson,3dc3022232b79c7a,5eedbf1e9601be35
582,2010-09-15,UFC Fight Night: Marquardt vs Palhares,acff437707625fc7,Brian Foster,Forrest Petz,3dc3022232b79c7a,e86bc32f5997a8f7
583,2017-07-22,UFC Fight Night: Weidman vs. Gastelum,9f3d6ddef3d3cccc,Brian Kelleher,Marlon Vera,7be14eaed4c74856,7c7332319c14094c
584,2018-12-29,UFC 232: Jones vs. Gustafsson 2,c046100aea0dba9a,Brian Kelleher,Montel Jackson,7be14eaed4c74856,cc1a8b4b38b92c6d
585,2011-06-18,Strikeforce - Overeem vs. Werdum,8355922d564b152c,Brian Melancon,Isaac Vallie-Flagg,eee7dafac7d672b5,c295de4e10acd4c9
586,2011-09-23,Strikeforce Challengers 19,31c01fbc2586a5eb,Brian Melancon,Felipe Portela,eee7dafac7d672b5,303e017a9074f3aa
587,2016-06-04,UFC 199: Rockhold vs. Bisping 2,ff4c3ab594c7fac3,Brian Ortega,Clay Guida,def8166ff24bd237,c47df9303d318c67
588,2017-07-29,UFC 214: Cormier vs. Jones 2,ff9578cdbfabd323,Brian Ortega,Renato Moicano,def8166ff24bd237,b6452706b373eea1
589,2008-11-21,Strikeforce - Destruction,8d26912cd2aeb366,Brian Schwartz,Lemont Davis,99c80d2bd5dbe5a9,a993ef2dd36cea5f
590,2008-03-26,WEC 33: Marshall vs. Stann,c96518b7f6881004,Brian Stann,Doug Marshall,579fcdfcabd23a7b,0c1773639c795466
591,2009-09-16,UFC Fight Night: Diaz vs Guillard,a8ea84cbe1655f0a,Brian Stann,Steve Cantwell,579fcdfcabd23a7b,f1f9e48a0d150757
592,2009-12-05,The Ultimate Fighter: Heavyweights Finale,91d73ee59347ac16,Brian Stann,Rodney Wallace,579fcdfcabd23a7b,b9415726dc3ec526
593,2010-08-01,UFC LIVE: Jones vs Matyushenko,f12f979b657ab876,Brian Stann,Mike Massenzio,579fcdfcabd23a7b,5b2d7906aa894274
594,2011-05-28,UFC 130: Rampage vs Hamill,b732b326c362fb62,Brian Stann,Jorge Santiago,579fcdfcabd23a7b,f8dc544e7077d014
595,2012-04-14,UFC on FUEL TV: Gustafsson vs Silva,21f2974fd08085e3,Brian Stann,Alessio Sakara,579fcdfcabd23a7b,7f955f71fa2ce7ac
596,2013-04-13,The Ultimate Fighter 17 Finale,ce47f49e5c386a9c,Bristol Marunde,Clint Hester,a17322f99ddfd8e9,92b62174c175ce19
597,2008-03-26,WEC 33: Marshall vs. Stann,c96518b7f6881004,Brock Larson,John Alessio,5eedbf1e9601be35,7a15f3694c5cbc02
598,2008-08-03,WEC 35: Condit vs. Miura,a85998eb79650b2c,Brock Larson,Carlo Prater,5eedbf1e9601be35,4f853e98886283cf
599,2009-04-01,UFC Fight Night: Condit vs Kampmann,04d5718ed2661e8c,Brock Larson,Jesse Sanders,5eedbf1e9601be35,59aaf2730b84698a
600,2009-05-23,UFC 98: Evans vs Machida,c4b6099f0d25f75e,Brock Larson,Mike Pyle,5eedbf1e9601be35,f5990c11974d8e9c
601,2008-08-09,UFC 87: Seek And Destroy,19ffeb5e3fffd6d5,Brock Lesnar,Heath Herring,513c6f1715e547a8,7450525c7ba032a0
602,2008-11-15,UFC 91: Couture vs Lesnar,a2b06ca02bca14c0,Brock Lesnar,Randy Couture,513c6f1715e547a8,0aa92558424ced9e
603,2009-07-11,UFC 100,0ee783aa00e468f0,Brock Lesnar,Frank Mir,513c6f1715e547a8,1ff9589f9065a9ed
604,2010-07-03,UFC 116: Lesnar vs Carwin,140745cbbcb023ac,Brock Lesnar,Shane Carwin,513c6f1715e547a8,68dd7b3783c19f9c
605,2010-10-23,UFC 121: Lesnar vs Velasquez,afdb76fbd86f6d11,Brock Lesnar,Cain Velasquez,513c6f1715e547a8,0ff11cc094e887bc
606,2011-12-30,UFC 141: Lesnar vs Overeem,91720876db0ee468,Brock Lesnar,Alistair Overeem,513c6f1715e547a8,b4ad3a06ee4d660c
607,2016-07-09,UFC 200: Tate vs Nunes,aa5b4eff51bdc7d1,Brock Lesnar,Mark Hunt,513c6f1715e547a8,eef9b891edbd4604
608,2015-11-07,UFC Fight Night: Belfort vs Henderson,5345f86680378fc1,Bruno Korea,Matheus Nicolau,6c011be66326ad97,1a31ef98efce7a79
609,2013-12-06,UFC Fight Night: Hunt vs Bigfoot,ee457ef1e1c326c1,Bruno Santos,Krzysztof Jotko,da1d8d76404bb6b5,4e06913c91da5200
610,2016-12-17,UFC Fight Night: VanZant vs. Waterson,32541eb5d12668b4,Bryan Barberena,Colby Covington,a331233f597090a5,dc9572dd6ec74859
611,2017-04-22,UFC Fight Night: Swanson vs. Lobov,bc7f7f0ba3db74d2,Bryan Barberena,Joe Proctor,a331233f597090a5,a36556bb1565e32d
612,2008-06-27,Strikeforce - Melendez vs. Thomson,775bad6d700d2302,Bryan Caraway,Alvin Cacdac,5ef0088c1b19beeb,ce7871949b0ed2bf
613,2009-06-19,Strikeforce Challengers 2,56b8b24f65f9f057,Bryan Caraway,Alex Zuniga,5ef0088c1b19beeb,02d808afb96669de
614,2011-12-03,The Ultimate Fighter 14 Finale: Team Bisping vs Team Miller,1f5f75658551f2d3,Bryan Caraway,Dustin Neace,5ef0088c1b19beeb,e503aa5c252a1b4d
615,2012-07-21,UFC 149: Faber vs Barao,abbc4fc02e0d84b3,Bryan Caraway,Mitch Gagnon,5ef0088c1b19beeb,b8592b4a383696cd
616,2013-04-27,UFC 159: Jones vs Sonnen,ea0ad155451ed1f5,Bryan Caraway,Johnny Bedford,5ef0088c1b19beeb,ffc3e6daaa6da0b7
617,2018-03-03,UFC 222: Cyborg vs. Kunitskaya,7929be8290289a47,Bryan Caraway,Cody Stamann,5ef0088c1b19beeb,bf7ad5628363eec9
618,2011-07-30,Strikeforce - Fedor vs. Henderson,a0b91014e9d16a76,Bryan Humes,Gabriel Salinas-Jones,b9c75e7fc910f587,74d5f71eeb0c66c7
619,2015-10-24,UFC Fight Night: Holohan vs Smolka,f3155a94ca420126,Bubba Bush,Garreth McLellan,132505067f08c54d,f215cfbd4ba3c270
620,2013-04-13,The Ultimate Fighter 17 Finale,ce47f49e5c386a9c,Bubba McDaniel,Gilbert Smith,5cafbc97dba2e797,54ed8dc6f8c31207
621,2014-03-15,UFC 171: Hendricks vs Lawler,179f1948dc234f1f,Bubba McDaniel,Sean Strickland,5cafbc97dba2e797,0d8011111be000b2
622,2012-06-08,UFC on FX: Johnson vs McCall,49590e0508b2c19f,Buddy Roberts,Caio Magalhaes,b2a2da86546ddb19,0c5c66ddd1886b83
623,2008-07-19,UFC: Silva vs Irvin,46f11d15c0134fe3,CB Dollaway,Jesse Taylor,5d7bdab5e03e3216,dd992d569aaebee6
624,2008-12-27,UFC 92: The Ultimate 2008,23ab42947c1990e3,CB Dollaway,Mike Massenzio,5d7bdab5e03e3216,5b2d7906aa894274
625,2009-09-16,UFC Fight Night: Diaz vs Guillard,a8ea84cbe1655f0a,CB Dollaway,Jay Silva,5d7bdab5e03e3216,53bb0d40905b87c0
626,2010-02-20,UFC 110: Nogueira vs Velasquez,49efbdc6c9f650c4,CB Dollaway,Goran Reljic,5d7bdab5e03e3216,132f860d02953f4c
627,2010-09-25,UFC 119: Mir vs Cro Cop,ad32471f01e7b1a5,CB Dollaway,Joe Doerksen,5d7bdab5e03e3216,dbaaf42313af90fa
628,2011-03-03,UFC on VERSUS: Sanchez vs Kampmann,a54fc2d6fc224dc3,CB Dollaway,Mark Munoz,5d7bdab5e03e3216,179f1948dc234f1f
629,2011-08-14,UFC LIVE 5: Hardy vs Lytle,4c8d6fde2dde07c4,CB Dollaway,Jared Hamman,5d7bdab5e03e3216,23459ee7e373b98f
630,2015-12-19,UFC on FOX: Dos Anjos vs. Cowboy 2,80d918336163b80c,CB Dollaway,Nate Marquardt,5d7bdab5e03e3216,a8e6a69796280f17
631,2018-03-03,UFC 222: Cyborg vs. Kunitskaya,7929be8290289a47,CB Dollaway,Hector Lombard,5d7bdab5e03e3216,db1f2ed63b54b9a7
632,2016-09-10,UFC 203: Miocic vs. Overeem,2dc7f1762dc0a7ef,CM Punk,Mickey Gall,a8c9d16fe2a14d72,9e50097a89442158
633,2018-06-09,UFC 225: Whittaker vs. Romero 2,2eae41f61776c60f,CM Punk,Mike Jackson,a8c9d16fe2a14d72,0641c21bec209472
634,2008-04-19,UFC 83: Serra vs St-Pierre 2,ad047e3073a775f3,Cain Velasquez,Brad Morris,0ff11cc094e887bc,6803d4d6908354ac
635,2008-07-19,UFC: Silva vs Irvin,46f11d15c0134fe3,Cain Velasquez,Jake O'Brien,0ff11cc094e887bc,20bcc9966affb19c
636,2009-06-13,UFC 99: The Comeback,cb6783c39c01d896,Cain Velasquez,Cheick Kongo,0ff11cc094e887bc,1eacf73d6a0055dc
637,2009-10-24,UFC 104: Machida vs Shogun,7c0847d3854a95f2,Cain Velasquez,Ben Rothwell,0ff11cc094e887bc,bd58d34e39b7b12a
638,2010-02-20,UFC 110: Nogueira vs Velasquez,49efbdc6c9f650c4,Cain Velasquez,Minotauro Nogueira,0ff11cc094e887bc,ee9d73f4fee9cbdd
639,2011-11-12,UFC on Fox: Velasquez vs Dos Santos,1c061eb6e29eaa0a,Cain Velasquez,Junior Dos Santos,0ff11cc094e887bc,63def5a5662a6917
640,2012-05-26,UFC 146: Dos Santos vs Mir,4985113c0928aa62,Cain Velasquez,Antonio Silva,0ff11cc094e887bc,8349d55cdecd393a
641,2013-05-25,UFC 160: Velasquez vs Silva 2,3c241737a6069b9f,Cain Velasquez,Antonio Silva,0ff11cc094e887bc,8349d55cdecd393a
642,2013-10-19,UFC 166: Velasquez vs Dos Santos 3,eae4aec1a5a8ff01,Cain Velasquez,Junior Dos Santos,0ff11cc094e887bc,63def5a5662a6917
643,2015-06-13,UFC 188: Velasquez vs Werdum,a58114c6dd0add64,Cain Velasquez,Fabricio Werdum,0ff11cc094e887bc,492b202d2064e7a9
644,2016-07-09,UFC 200: Tate vs Nunes,aa5b4eff51bdc7d1,Cain Velasquez,Travis Browne,0ff11cc094e887bc,3236bf606fe9fa5b
645,2013-06-08,UFC on FUEL TV 10,7865707fd684d77b,Caio Magalhaes,Karlos Vemola,0c5c66ddd1886b83,d23ccf4a6c221284
646,2014-04-19,UFC on Fox: Werdum vs Browne,a421465acbe59c77,Caio Magalhaes,Luke Zachrich,0c5c66ddd1886b83,2284092f8b63273b
647,2014-11-08,UFC Fight Night 56: Shogun vs Saint Preux,6ca68b636fbc1f18,Caio Magalhaes,Trevor Smith,0c5c66ddd1886b83,f797f0c57a83353e
648,2018-01-20,UFC 220: Miocic vs. Ngannou,02177caefe7c07d4,Calvin Kattar,Shane Burgos,751de04455cfaac0,98d961097baaf308
649,2018-10-27,UFC Fight Night: Oezdemir vs. Smith,33a331684283900f,Calvin Kattar,Chris Fishgold,751de04455cfaac0,bebb4ae55ac2bf6f
650,2008-05-11,DREAM 3: Lightweight Grand Prix 2008 2nd Round,911fb265462f0d94,Caol Uno,Mitsuhiro Ishida,eb1723480fa2f96c,82f5c81f4e3c3eb5
651,2009-11-21,UFC 106: Ortiz vs Griffin 2,84a067c46306a737,Caol Uno,Fabricio Camoes,eb1723480fa2f96c,7abe471b61725980
652,2010-03-31,UFC Fight Night: Florian vs Gomi,3ed134d85dfbd7b4,Caol Uno,Gleison Tibau,eb1723480fa2f96c,75e5fec9f72910ef
